16.5	1.51	-54.81698650563057
12.5	3.51	-61.12374550588458
96.5	1.01	-47.53795782364408
84.5	6.51	-60.50697884060777
40.5	3.51	-60.611796644522535
56.5	8.51	-60.56969111234501
80.5	0.51	-38.454683618924996
4.5	1.51	-55.87451417561668
48.5	5.51	-60.60033912851195
96.5	5.01	-60.49094635809666
48.5	3.51	-60.56981591829807
36.5	0.01	-27.41458799308666
32.5	2.51	-60.047632057341765
20.5	0.01	-32.25321422238535
44.5	0.51	-38.51736948928949
88.5	4.51	-60.50063732661515
48.5	0.01	-25.417920439511423
8.5	8.51	-61.456515579085725
8.5	1.51	-55.21464253710517
4.5	2.01	-59.80254378014046
36.5	9.51	-60.670131002234044
92.5	5.51	-60.49587035907932
72.5	9.01	-60.52809662227837
36.5	3.01	-60.511288921405864
28.5	0.01	-29.36249526798504
48.5	1.01	-47.61308925246236
64.5	8.51	-60.546398047456314
52.5	1.51	-54.50726386188983
52.5	5.51	-60.583891298708515
56.5	7.01	-60.56969111203854
28.5	8.51	-60.747083749053466
92.5	7.01	-60.495873985985256
24.5	0.51	-38.630604004566806
8.5	2.01	-59.14335349180756
72.5	1.01	-47.563179231511924
48.5	2.51	-59.951558824705955
36.5	4.51	-60.66957353398885
72.5	3.01	-60.37227360857854
96.5	0.01	-21.611666914584315
96.5	7.01	-60.49099664308254
20.5	6.01	-60.8786992048224
60.5	3.01	-60.4008305360403
0.5	4.01	-66.10773064704983
48.5	0.51	-38.50584353667411
28.5	3.51	-60.7159667090133
76.5	9.51	-60.520341654564895
32.5	9.01	-60.704154042456665
4.5	5.51	-62.14882637027054
40.5	1.51	-54.55041058526939
0.5	1.01	-55.329973228148845
56.5	3.51	-60.53929618748053
20.5	9.01	-60.87869941885543
60.5	2.01	-58.36755381639161
68.5	1.51	-54.47299722831326
68.5	6.01	-60.53672919014403
32.5	7.51	-60.7041540424484
8.5	0.51	-39.088142494815045
68.5	0.51	-38.46829699608178
64.5	7.51	-60.5463980474482
56.5	1.51	-54.496901503933294
60.5	4.51	-60.556752255929766
64.5	1.51	-54.479988375278474
48.5	4.51	-60.59979061451679
4.5	4.51	-62.148216139463706
84.5	2.51	-59.865677019841044
16.5	6.01	-60.98727981214024
8.5	3.01	-61.286172164141284
92.5	3.01	-60.34078192845401
28.5	7.01	-60.74708374873971
60.5	0.01	-24.041042358318446
24.5	8.01	-60.80295750249283
56.5	1.01	-47.59178548692296
68.5	5.51	-60.536725745270715
80.5	3.01	-60.35784666720666
36.5	7.01	-60.67013100192334
56.5	3.01	-60.41295013356628
68.5	6.51	-60.536729386065076
92.5	8.01	-60.4958739862882
88.5	5.51	-60.50117790288192
60.5	7.51	-60.5573010586104
80.5	7.51	-60.513337034557665
40.5	6.01	-60.642499840563666
60.5	9.01	-60.55730105861852
88.5	8.51	-60.501181533058734
88.5	6.51	-60.50118152414994
88.5	9.51	-60.501181533058734
20.5	9.51	-60.87869941885543
0.5	4.51	-66.11088646204044
96.5	9.01	-60.49099664338541
44.5	8.01	-60.61961266689231
16.5	8.01	-60.98728002858389
72.5	9.51	-60.52809662227837
32.5	0.51	-38.56877752038371
8.5	1.01	-48.28626452014913
68.5	3.01	-60.3807135061077
80.5	2.01	-58.332164833522626
52.5	1.01	-47.60163397085
16.5	0.01	-34.33087490874798
64.5	2.51	-59.901875497287826
56.5	6.01	-60.569690906474335
44.5	0.01	-25.995375292521757
84.5	0.51	-38.45100135539096
60.5	1.51	-54.48789265959614
88.5	1.01	-47.54485419592207
68.5	7.51	-60.536729395013836
96.5	5.51	-60.49099301891398
60.5	6.51	-60.557301049634475
28.5	8.01	-60.74708374905332
68.5	0.01	-23.333156968014645
44.5	5.51	-60.61960897350268
76.5	7.51	-60.52034165455683
72.5	6.51	-60.52809661333311
96.5	2.51	-59.85102669755639
76.5	9.01	-60.520341654564895
72.5	7.01	-60.528096621973795
48.5	7.51	-60.60034281199346
52.5	7.51	-60.58389497362301
96.5	4.01	-60.486422792218974
40.5	9.51	-60.64250004854057
84.5	3.01	-60.351632908069625
48.5	0.01	-25.417920439511423
52.5	0.51	-38.496061627320586
16.5	0.01	-34.33087490874798
20.5	4.01	-60.873888144671504
84.5	9.01	-60.50697884952447
44.5	1.51	-54.53348522456728
52.5	7.01	-60.5838949733241
68.5	9.51	-60.536729395021894
48.5	1.51	-54.519309590206504
44.5	4.51	-60.61905898547825
68.5	4.01	-60.532123682814934
56.5	0.01	-24.450892683292153
16.5	7.51	-60.987280028575526
12.5	8.01	-61.156203147002245
40.5	7.01	-60.64250004823101
12.5	5.01	-61.15614878609722
44.5	3.01	-60.46180725362275
28.5	2.51	-60.08753521995257
24.5	3.51	-60.771633190443715
4.5	7.01	-62.14883046792873
0.5	3.51	-66.0877995361782
16.5	1.01	-47.898470212546755
92.5	4.51	-60.49533022468203
40.5	8.01	-60.642500048540434
44.5	2.01	-58.41810880336395
72.5	2.01	-58.34401742550051
84.5	8.51	-60.50697884952447
24.5	4.51	-60.802390768998556
12.5	1.01	-48.03276296678456
48.5	4.01	-60.595694577275594
64.5	8.01	-60.54639804745616
40.5	4.01	-60.63782475480108
0.5	7.01	-66.11131192964233
32.5	1.01	-47.686653563742404
0.5	0.01	-65.13643489068683
40.5	1.01	-47.64269992955532
52.5	0.01	-24.906896273394192
24.5	5.01	-60.80290505297121
12.5	2.01	-58.87376081020879
76.5	4.01	-60.51574723344869
80.5	0.01	-22.480998059000097
28.5	9.51	-60.74708374905347
40.5	2.51	-59.9905011879999
48.5	6.01	-60.60034260522984
4.5	8.51	-62.14883046827114
36.5	7.51	-60.6701310022258
44.5	8.51	-60.61961266689249
80.5	0.01	-22.4809980590001
76.5	8.01	-60.520341654564724
12.5	0.01	-37.16314494436503
60.5	6.01	-60.55730085311811
20.5	5.01	-60.87864652015317
24.5	2.01	-58.5698240587128
12.5	0.51	-38.86730126306223
40.5	0.01	-26.654231904839737
64.5	9.51	-60.54639804745631
80.5	5.51	-60.51333339763644
8.5	4.51	-61.45591618101205
60.5	8.51	-60.55730105861852
96.5	0.51	-38.441779267679166
84.5	9.51	-60.506978849524465
88.5	2.51	-59.86036107600659
64.5	7.01	-60.5463980471509
44.5	9.01	-60.61961266689249
56.5	9.51	-60.56969111234502
72.5	0.01	-23.024935497208453
32.5	5.01	-60.70410222213577
84.5	8.01	-60.50697884952431
16.5	8.51	-60.98728002858405
88.5	3.51	-60.47109289794745
76.5	8.51	-60.52034165456488
40.5	5.51	-60.64249634358196
64.5	5.51	-60.54639439247134
16.5	9.51	-60.987280028584046
76.5	1.51	-54.46118692177254
8.5	4.01	-61.45147042829152
36.5	4.01	-60.66543844722878
84.5	7.51	-60.50697884951642
68.5	5.01	-60.536678759010066
76.5	1.01	-47.55788435132548
32.5	7.01	-60.70415404214458
40.5	9.01	-60.64250004854057
4.5	3.01	-61.974406082343755
12.5	9.51	-61.156203147002415
8.5	6.01	-61.45651535463714
0.5	0.01	-65.13643489068683
28.5	3.01	-60.5867386796777
48.5	7.01	-60.60034281169385
32.5	8.01	-60.70415404245651
96.5	6.01	-60.49099643992658
88.5	5.01	-60.50113116861499
24.5	9.51	-60.80295750249299
16.5	9.01	-60.987280028584046
44.5	2.51	-59.96934673775283
64.5	5.01	-60.54634733883309
56.5	2.01	-58.37757275119786
12.5	6.01	-61.156202927053094
36.5	2.01	-58.459487556498416
8.5	6.51	-61.45651556927331
72.5	8.01	-60.52809662227821
52.5	5.01	-60.58384398839945
28.5	5.51	-60.747079993790436
52.5	8.01	-60.583894973631004
28.5	4.51	-60.74652079344476
44.5	6.51	-60.619612657828554
20.5	8.51	-60.87869941885543
20.5	5.51	-60.87869560601163
72.5	0.01	-23.02493549720845
16.5	3.51	-60.95533619725062
28.5	5.01	-60.747031649207216
0.5	9.01	-66.11131192987948
56.5	6.51	-60.5696911033448
28.5	1.01	-47.717714916361615
20.5	6.51	-60.87869940949836
16.5	4.51	-60.986702004908636
40.5	0.51	-38.53115149989263
92.5	1.01	-47.5412577607075
32.5	8.51	-60.704154042456665
12.5	5.51	-61.1561992287645
28.5	2.01	-58.5231412312454
16.5	7.01	-60.987280028261864
48.5	9.01	-60.60034281200161
28.5	9.01	-60.74708374905347
92.5	6.01	-60.495873782675886
40.5	4.51	-60.64194463306965
84.5	6.01	-60.50697864556418
24.5	3.01	-60.64157715591785
80.5	3.51	-60.48319289566281
72.5	4.01	-60.523496840607805
20.5	0.01	-32.25321422238535
92.5	0.51	-38.44458847700952
32.5	9.51	-60.704154042456665
76.5	0.01	-22.741920794839448
56.5	0.01	-24.450892683292146
28.5	1.51	-54.62897323744359
44.5	6.01	-60.61961245956497
76.5	2.01	-58.33778628715615
88.5	9.01	-60.501181533058734
68.5	2.51	-59.892988400443755
16.5	3.01	-60.82280354161268
60.5	0.51	-38.48035472084737
48.5	9.51	-60.60034281200161
92.5	0.01	-21.806634294541624
48.5	2.01	-58.402444030223116
56.5	8.01	-60.56969111234483
36.5	0.51	-38.547923716866094
12.5	0.01	-37.163144944365015
60.5	8.01	-60.557301058618336
52.5	6.01	-60.583894767340304
52.5	3.01	-60.42684703331754
40.5	6.51	-60.64250003944829
56.5	4.51	-60.569141320964874
60.5	5.01	-60.55725026875003
64.5	0.01	-23.67033725366432
36.5	2.51	-60.016079061819894
84.5	1.01	-47.548788970185484
24.5	6.51	-60.802957493215416
92.5	0.01	-21.80663429454162
64.5	0.51	-38.47395409029909
12.5	4.01	-61.151259023835955
80.5	1.01	-47.55311218578701
44.5	5.01	-60.619561425454044
96.5	0.01	-21.611666914584315
80.5	1.51	-54.45615389494656
68.5	3.51	-60.50647985884854
84.5	2.01	-58.327067745526335
20.5	3.01	-60.71598861900101
72.5	5.01	-60.528046051548884
52.5	6.51	-60.5838949646126
52.5	3.51	-60.55343851103346
4.5	0.01	-48.44185447850795
68.5	2.01	-58.3509631423471
16.5	5.51	-60.987276172794154
32.5	5.51	-60.70415030734157
56.5	4.01	-60.56506310959571
68.5	8.51	-60.53672939502191
88.5	3.01	-60.34596787177381
4.5	3.51	-62.11489474808158
68.5	8.01	-60.536729395021744
0.5	0.51	-45.76327659442448
88.5	0.51	-38.44765058634579
80.5	4.01	-60.50874748233251
32.5	1.51	-54.59648212032691
0.5	5.51	-66.1113090917338
16.5	5.01	-60.98722653406225
72.5	7.51	-60.528096622270304
64.5	9.01	-60.54639804745631
36.5	1.01	-47.6623028454551
68.5	1.01	-47.5690876877806
88.5	0.01	-22.015395221869028
40.5	7.51	-60.642500048532355
48.5	6.51	-60.600342802962
8.5	0.01	-41.343843781092474
36.5	6.51	-60.67013099310817
4.5	0.51	-39.669337791938474
64.5	1.01	-47.57572293633466
80.5	9.51	-60.513337034565716
12.5	9.01	-61.156203147002415
8.5	7.51	-61.45651557907683
80.5	8.51	-60.513337034565716
24.5	8.51	-60.802957502493
20.5	1.51	-54.730688790155966
0.5	9.51	-66.11131192987948
48.5	3.01	-60.442943507062004
52.5	4.01	-60.57925753648343
4.5	6.01	-62.14883023823091
96.5	7.51	-60.49099664337737
92.5	2.01	-58.318178202386626
64.5	2.01	-58.358753862788916
32.5	6.01	-60.70415383278692
32.5	2.01	-58.48753849462972
8.5	9.01	-61.45651557908573
24.5	0.01	-30.64825856226401
4.5	4.01	-62.14365977295454
28.5	7.51	-60.747083749045146
92.5	3.51	-60.46580974514646
40.5	5.01	-60.6424486465998
56.5	0.51	-38.487655777911144
24.5	1.51	-54.67176652577116
24.5	1.01	-47.75870487346507
52.5	4.51	-60.58334406025496
92.5	5.01	-60.495823663018435
20.5	2.51	-60.21048267921201
8.5	5.51	-61.456511580696755
92.5	9.51	-60.495873986288366
76.5	2.51	-59.8779378158801
12.5	7.01	-61.156203146675026
64.5	4.01	-60.54178573889315
4.5	1.01	-48.94541981024283
56.5	5.51	-60.569687444907835
48.5	5.01	-60.60029170791412
52.5	8.51	-60.58389497363117
40.5	8.51	-60.642500048540576
80.5	8.01	-60.51333703456555
24.5	4.01	-60.79818703698821
12.5	3.01	-60.989335742956825
32.5	3.51	-60.67320268048345
80.5	6.51	-60.51333702564037
52.5	2.01	-58.38908288299202
76.5	5.01	-60.52029114284367
84.5	4.51	-60.50643415921606
24.5	5.51	-60.80295372202568
92.5	6.51	-60.49587397738684
28.5	6.01	-60.74708353825273
16.5	6.51	-60.9872800191216
60.5	3.51	-60.52696035877439
96.5	3.01	-60.33601675377827
24.5	6.01	-60.80295729027742
64.5	6.01	-60.546397842284634
16.5	0.51	-38.75102746970051
24.5	7.01	-60.8029575021771
80.5	9.01	-60.513337034565716
20.5	8.01	-60.87869941885526
24.5	2.51	-60.139617983382855
80.5	5.01	-60.513286576440606
52.5	9.01	-60.583894973631175
8.5	7.01	-61.4565155787516
84.5	5.01	-60.506928440294516
44.5	9.51	-60.61961266689249
80.5	7.01	-60.513337034261845
84.5	1.51	-54.45159316013596
8.5	5.01	-61.45646010619217
96.5	8.01	-60.49099664338522
4.5	8.01	-62.14883046827097
36.5	3.51	-60.63931499425419
52.5	0.01	-24.906896273394192
0.5	3.01	-65.9902593302808
12.5	1.51	-54.95554653867744
8.5	8.01	-61.45651557908554
40.5	2.01	-58.43681502798988
88.5	1.51	-54.44744121491606
60.5	0.01	-24.041042358318453
24.5	0.01	-30.64825856226401
12.5	2.51	-60.472599143334705
44.5	1.01	-47.62657951614689
36.5	9.01	-60.670131002234044
68.5	9.01	-60.536729395021894
64.5	3.51	-60.51610548780968
4.5	7.51	-62.14883046826204
96.5	4.51	-60.490453292124016
0.5	7.51	-66.1113119298732
84.5	0.01	-22.23955769955078
32.5	4.51	-60.70359410682923
92.5	8.51	-60.495873986288366
76.5	3.51	-60.49016576068999
56.5	7.51	-60.56969111233688
96.5	8.51	-60.4909966433854
0.5	6.51	-66.11131192291444
92.5	4.01	-60.49129668478238
72.5	1.51	-54.46676961506446
44.5	3.51	-60.589004379578306
80.5	2.51	-59.871509543772945
88.5	7.51	-60.50118153305071
36.5	6.01	-60.67013079348834
0.5	1.51	-61.438965790237674
16.5	2.51	-60.31258902090018
36.5	0.01	-27.41458799308666
20.5	7.01	-60.878699418536854
96.5	9.51	-60.49099664338541
32.5	3.01	-60.54463625867262
72.5	3.51	-60.49788576627736
28.5	6.51	-60.747083739837706
80.5	6.01	-60.51333683040762
12.5	6.51	-61.15620313738671
52.5	2.51	-59.93639260125012
76.5	0.51	-38.45874912755214
36.5	8.01	-60.670131002233894
84.5	0.01	-22.23955769955078
20.5	7.51	-60.87869941884698
92.5	7.51	-60.49587398628034
60.5	5.51	-60.55729739777746
72.5	6.01	-60.52809641766464
60.5	1.01	-47.58322787396504
40.5	0.01	-26.654231904839744
76.5	4.51	-60.51979585695155
32.5	6.51	-60.70415403329036
68.5	4.51	-60.53618225458563
0.5	6.01	-66.11131177056089
64.5	6.51	-60.54639803848664
64.5	0.01	-23.67033725366433
32.5	0.01	-28.30416760645808
20.5	4.51	-60.87812783241954
48.5	8.01	-60.60034281200144
28.5	0.51	-38.59540885198133
76.5	0.01	-22.741920794839448
4.5	2.51	-61.43780685984811
76.5	7.01	-60.52034165426069
20.5	1.01	-47.81529099978347
56.5	5.01	-60.56964023096416
88.5	7.01	-60.50118153275538
36.5	5.01	-60.67007941029091
36.5	1.51	-54.57097188566305
72.5	0.51	-38.46326099466718
76.5	5.51	-60.52033801377244
