0.5	1.66	-62.612444153722684
4.5	1.96	-59.53379804869326
11.5	2.86	-60.952131539980286
16.5	2.26	-59.72214534190015
8.5	1.81	-57.92209395310951
12.5	2.56	-60.55678907730733
9.5	0.91	-46.55318890904075
12.5	1.51	-54.95554653867744
2.5	2.11	-61.16739872686759
19.5	1.36	-52.96668170017036
0.5	0.31	-39.33441792269508
1.5	1.36	-56.29246968909433
11.5	0.01	-38.04652172450915
11.5	0.31	-30.20184678400689
18.5	0.91	-46.21177085214052
1.5	0.46	-40.4010291577283
8.5	2.41	-60.557078364167786
11.5	2.71	-60.81346542260251
18.5	0.76	-43.66223780171068
2.5	2.71	-62.61255322861387
15.5	2.26	-59.75383337946859
5.5	2.86	-61.63109522316952
15.5	1.51	-54.8452142417358
13.5	0.16	-19.104635861020853
0.5	2.11	-64.78245506914095
2.5	0.46	-39.20908373308832
2.5	0.16	-21.84044253620956
10.5	2.26	-59.99232571718209
16.5	2.71	-60.593673311837435
5.5	2.11	-60.029526585443215
14.5	1.51	-54.87715401805138
0.5	0.91	-53.67574094137643
1.5	2.56	-63.35945863601056
8.5	1.96	-58.876677815337445
7.5	0.76	-44.1535939659582
15.5	1.96	-58.4929240120772
3.5	1.51	-56.238361269400016
9.5	2.71	-60.956641840108
9.5	0.01	-40.116038630752
19.5	1.21	-50.91233292953888
18.5	2.71	-60.53622737882001
12.5	2.71	-60.75709596427908
15.5	1.21	-51.00766396272345
7.5	0.46	-37.77695822855014
13.5	1.51	-54.91359049796084
5.5	1.51	-55.62918121757101
16.5	2.41	-60.11459118238737
11.5	1.66	-56.498443261673145
14.5	1.66	-56.37025051478662
1.5	2.41	-63.0823724941763
10.5	0.46	-37.547260466608336
5.5	1.21	-51.795679277578444
2.5	2.56	-62.40684425470723
16.5	0.91	-46.256361245561436
2.5	2.86	-62.75523673755423
10.5	0.91	-46.48760577220279
19.5	0.61	-40.903449023780965
18.5	2.56	-60.33931189875934
1.5	1.96	-61.480858078200306
13.5	2.56	-60.50855177244055
14.5	1.96	-58.52662916362217
8.5	0.46	-37.68322038067032
1.5	2.71	-63.55544502932501
10.5	2.41	-60.390909371803765
7.5	0.01	-42.73917957828583
3.5	1.06	-50.127299814631264
3.5	0.31	-31.740278926875558
17.5	0.61	-40.938807395261726
16.5	2.86	-60.730300572124996
12.5	0.91	-46.38676615146079
7.5	0.01	-42.73917957828583
4.5	2.26	-60.8240540890687
8.5	1.51	-55.21464253710517
5.5	2.71	-61.487680742329744
3.5	0.46	-38.6300420832578
6.5	2.71	-61.30493619731225
10.5	1.66	-56.556305870262946
2.5	0.61	-42.76367983060883
0.5	0.46	-44.51942071976745
17.5	1.21	-50.95472752771204
15.5	0.61	-40.983071266391775
17.5	2.86	-60.69971724018947
19.5	0.76	-43.64447738824631
18.5	1.36	-52.98686772703928
3.5	2.11	-60.61863053464735
9.5	2.56	-60.753224094131085
12.5	1.66	-56.44928642245273
5.5	0.76	-44.439074612226385
6.5	0.16	-19.82768563945706
19.5	0.46	-37.27343612293671
0.5	0.61	-47.976468737312665
5.5	0.91	-47.035232289327446
0.5	0.16	-30.33414643794583
10.5	1.51	-55.06193992991024
15.5	1.81	-57.54560180090657
10.5	0.76	-43.921425550076165
3.5	0.91	-47.64147626621869
14.5	0.01	-35.62657531738374
1.5	0.16	-23.701641023549108
4.5	1.66	-57.36507373883866
1.5	1.81	-60.5755491699162
3.5	0.01	-51.14716259889901
19.5	1.81	-57.446302115719114
19.5	1.51	-54.74906169624834
2.5	0.01	-54.53765924253553
0.5	1.96	-64.24620970221999
1.5	0.01	-58.96953292899542
3.5	0.16	-20.947019784048628
10.5	1.81	-57.767402814368765
13.5	2.11	-59.28946815709717
1.5	0.91	-49.50437622789823
9.5	0.01	-40.116038630752
0.5	1.81	-63.5355613289028
14.5	2.71	-60.66529653150863
3.5	0.76	-45.016114176319675
19.5	0.01	-32.72027497135862
8.5	2.11	-59.608196264489074
18.5	1.06	-48.651590831752166
18.5	1.66	-56.26129873464389
10.5	2.56	-60.676644472241684
6.5	0.01	-44.343988288800105
1.5	1.21	-54.29135742657188
3.5	0.01	-51.147162598899016
0.5	1.36	-59.98039382085495
9.5	0.46	-37.608384850785974
9.5	1.96	-58.79062132640991
17.5	1.36	-53.009279117606425
2.5	1.06	-50.751829192244145
4.5	2.11	-60.27072489107238
9.5	1.36	-53.34782738893295
14.5	2.11	-59.250072226056
10.5	1.36	-53.278882308438924
12.5	0.16	-19.159178841429927
19.5	2.56	-60.31506834726524
8.5	0.01	-41.343843781092474
14.5	2.26	-59.78950802485589
5.5	2.56	-61.28076961635794
7.5	2.56	-60.95825200750552
14.5	0.61	-41.00966429291153
13.5	1.06	-48.792531914481316
12.5	2.26	-59.87627828975363
2.5	0.01	-54.53765924253553
15.5	2.86	-60.76444254834527
16.5	0.46	-37.33231724898734
6.5	1.36	-53.670973822918825
16.5	0.76	-43.704057141965876
19.5	0.31	-29.898619777340336
16.5	2.56	-60.39581771782986
17.5	1.51	-54.79185878285821
9.5	1.81	-57.837311642027295
3.5	1.66	-57.72278394132259
12.5	1.81	-57.65885859729914
4.5	0.91	-47.27715210425334
0.5	1.51	-61.43896579023768
15.5	0.76	-43.72890728321783
10.5	1.21	-51.22361772854767
4.5	0.01	-48.44185447850795
4.5	2.86	-61.87663466701982
9.5	1.06	-49.00644780384534
4.5	0.46	-38.286745131237616
9.5	1.51	-55.130795153728926
17.5	2.41	-60.085500419289254
17.5	1.06	-48.67352766847456
14.5	0.01	-35.626575317383754
19.5	1.06	-48.631843380925645
9.5	2.41	-60.465599730837
10.5	2.11	-59.447989640194
10.5	0.61	-41.16489169903813
6.5	0.01	-44.3439882888001
14.5	1.06	-48.75684437318935
6.5	2.86	-61.44751879666784
19.5	1.66	-56.24076414381442
5.5	2.26	-60.58194349993796
18.5	2.26	-59.66831820754755
3.5	2.86	-62.22353110708439
10.5	2.71	-60.87864244070756
14.5	0.46	-37.384741160896795
7.5	2.11	-59.715937611958324
5.5	1.96	-59.29365793582739
12.5	0.46	-37.45341231349017
10.5	2.86	-61.01874849444779
16.5	1.66	-56.309481878616424
9.5	2.26	-60.0664271998748
8.5	1.06	-49.089556740479274
8.5	1.21	-51.37665678285183
7.5	0.31	-30.58349482093078
12.5	0.31	-30.143370908173893
15.5	0.46	-37.35688114593585
6.5	1.21	-51.616393194952074
11.5	1.06	-48.88170430355723
6.5	1.81	-58.16055317843777
17.5	1.81	-57.490570178719054
1.5	2.86	-63.69131260345297
9.5	1.21	-51.29253557317131
15.5	2.11	-59.21538265524179
6.5	1.96	-59.11752449660121
11.5	2.41	-60.327110271587955
13.5	0.01	-36.36031434972124
5.5	0.01	-46.21672169053028
6.5	0.31	-30.747742635510615
7.5	1.66	-56.81374334390708
18.5	2.86	-60.672147843662806
4.5	2.71	-61.73263406623665
0.5	2.26	-65.17972835088588
16.5	1.21	-50.97964650903566
9.5	1.66	-56.62541819054168
12.5	1.36	-53.172517795914096
15.5	1.06	-48.72560836192602
16.5	1.81	-57.5165089177969
3.5	1.21	-52.420637352619714
12.5	0.61	-41.07523329852485
7.5	2.41	-60.6682074251425
2.5	0.31	-32.519791551130496
11.5	2.26	-59.9297831929229
1.5	2.26	-62.69824249497431
2.5	1.66	-58.304434480092596
19.5	0.01	-32.72027497135863
8.5	1.66	-56.70942528125955
6.5	0.91	-46.862827354348205
0.5	0.76	-50.958310909091274
11.5	0.16	-19.223108236553923
11.5	1.51	-55.00438111289318
17.5	2.56	-60.366085230223156
8.5	0.76	-44.05885584644585
8.5	0.01	-41.343843781092474
17.5	2.11	-59.15710196189371
14.5	1.81	-57.578462494786564
19.5	0.91	-46.19282304490165
4.5	1.36	-54.097723783837885
7.5	0.61	-41.38459295938264
3.5	1.96	-59.88414043209322
10.5	0.31	-30.271043974527537
17.5	0.46	-37.31049742271299
4.5	0.01	-48.44185447850795
9.5	2.86	-61.096921581933714
9.5	0.76	-43.983214944314646
16.5	0.01	-34.33087490874798
0.5	2.71	-65.82164669518174
19.5	0.16	-18.894668130563804
2.5	1.51	-56.8353446975565
17.5	0.01	-33.75495734724801
16.5	0.01	-34.33087490874798
4.5	0.61	-41.8736177660752
17.5	0.16	-18.94862316676671
18.5	1.21	-50.93241972298881
16.5	1.96	-58.46305013711924
5.5	0.16	-20.073515630351682
1.5	0.61	-43.92342090489583
2.5	2.41	-62.116225905441425
13.5	0.46	-37.416607982806056
3.5	1.36	-54.467930242593006
16.5	0.61	-40.95962839343969
0.5	1.21	-58.20806355388867
12.5	1.06	-48.83369632968729
19.5	2.86	-60.647166089116666
0.5	0.01	-65.13643489068683
3.5	2.71	-62.07941190626591
6.5	2.56	-61.099073219580305
13.5	1.66	-56.40700553095776
12.5	2.11	-59.3346023890658
7.5	0.91	-46.73371212807372
15.5	1.66	-56.33800336483375
12.5	1.96	-58.60892648923868
13.5	2.86	-60.84610108151018
6.5	1.66	-56.94678866238919
19.5	2.11	-59.1100469393725
0.5	2.56	-65.6760302099421
16.5	1.51	-54.81698650563057
7.5	1.06	-49.19339406251376
8.5	2.26	-60.15473247241182
13.5	0.01	-36.36031434972124
18.5	1.51	-54.76934665718472
14.5	2.56	-60.46630971157262
2.5	1.81	-59.49794751011297
6.5	1.51	-55.452437594427906
13.5	1.36	-53.13062974838941
1.5	1.66	-59.425391268594176
10.5	0.01	-39.02476138276647
5.5	0.31	-30.967335886565248
6.5	0.46	-37.89778755517824
4.5	2.41	-61.231209867269655
6.5	1.06	-49.326837390025396
1.5	0.31	-34.104614891365614
15.5	0.01	-34.9526372705172
16.5	0.31	-29.978670856054883
18.5	0.31	-29.9224770070622
9.5	0.61	-41.22331936632801
13.5	2.41	-60.22509606677423
1.5	0.76	-46.811518879644424
4.5	0.31	-31.275733515492128
17.5	0.01	-33.75495734724801
19.5	2.71	-60.51156064272966
5.5	0.46	-38.05942650725186
11.5	0.46	-37.49639710951969
15.5	0.31	-30.012073854683166
18.5	2.11	-59.132384683224586
7.5	2.26	-60.26434789864978
9.5	0.31	-30.35420094514261
11.5	0.91	-46.43297600085114
14.5	0.76	-43.757088617318566
14.5	1.36	-53.09427854419828
0.5	0.01	-65.13643489068683
5.5	0.01	-46.21672169053028
15.5	0.01	-34.9526372705172
17.5	2.71	-60.56345710394221
18.5	0.01	-33.21958409124852
1.5	2.11	-62.176109817303505
3.5	1.81	-58.93007421899457
7.5	2.86	-61.30481355483046
11.5	1.81	-57.70876042201645
12.5	0.01	-37.16314494436503
12.5	1.21	-51.117418146160986
17.5	1.66	-56.28407507284271
8.5	1.36	-53.43189793017132
7.5	0.16	-19.644612144370093
12.5	2.41	-60.272453615336836
15.5	2.56	-60.42900555585857
18.5	1.81	-57.46729845604224
12.5	0.01	-37.16314494436503
13.5	0.31	-30.093306829740037
2.5	1.96	-60.44126734871539
14.5	0.31	-30.049963370706475
13.5	1.96	-58.56495543026861
14.5	0.91	-46.31285790778566
14.5	2.86	-60.80275805495828
6.5	2.11	-59.851296687637195
8.5	2.86	-61.19055258763832
15.5	0.16	-19.016568018447483
18.5	2.41	-60.059307798677544
7.5	1.51	-55.31899164611584
15.5	1.36	-53.06243369130858
19.5	1.96	-58.39082680699651
4.5	1.81	-58.577137420905615
11.5	2.56	-60.612406423050324
10.5	0.01	-39.02476138276648
10.5	1.06	-48.93841892388637
3.5	0.61	-42.204087053237
11.5	0.61	-41.11629180546482
15.5	0.91	-46.28284183721747
